query_idx,query_gt_id,doc_id,llm_score,cross_score,distance
1,21645374,d0168ee7-78d4-4738-9a3d-8cde738185ee,1.0,6.727493762969971,0.0
1,21645374,7d9827ae-8b5a-4e3f-adfb-73f54c7e87a1,0.9,4.818083763122559,0.13472259044647217
1,21645374,a8481911-7534-4f4f-9ccf-765b2f8ca07f,0.4,2.73825740814209,0.20699071884155273
1,21645374,988d49c5-b9d8-4082-ae19-afdef5c2e7f0,0.6,-0.7367994785308838,0.2742905616760254
1,21645374,9e0c5661-41e3-4a26-9042-5525823ea0d8,0.5,-3.62750244140625,0.35790860652923584
1,21645374,268ab55d-f46d-4e6d-af01-8b9faf5c8dd1,0.4,-7.4179792404174805,0.32951414585113525
1,21645374,9191a3df-724c-4236-b104-b87d52611029,0.0,-5.116393566131592,0.40854883193969727
1,21645374,3e1801c3-d294-40ca-bedc-4990dc2dd974,0.5,-7.254324913024902,0.3589928150177002
1,21645374,e1290704-9b1f-47c4-ae6c-f1f9756bbf4e,0.6,-2.7596561908721924,0.36482906341552734
1,21645374,73a991d7-f60e-431e-b534-30dc38e5ea6a,0.5,-4.692691802978516,0.38407695293426514
1,21645374,751716bf-11c0-47a6-a8c8-4f91034abfb5,0.1,-6.527690887451172,0.4284787178039551
1,21645374,ecbad057-51ad-4d43-a660-c5f3a769ec9e,0.1,-2.4786460399627686,0.38115769624710083
1,21645374,76fe07ea-7344-47aa-8461-f038fc24954a,0.1,-8.920258522033691,0.45138055086135864
1,21645374,62a86ae2-1286-4442-b17b-71837d49ebe0,0.0,-8.92736530303955,0.41400665044784546
1,21645374,79cd14c3-c44c-453a-8cb1-fcf8586fa26f,0.0,-10.170113563537598,0.4276474714279175
1,21645374,9a9848b9-785b-415d-a98d-16b2f4507291,0.5,-1.973331093788147,0.3553265333175659
1,21645374,7f6506e9-1b66-4c42-aabf-37ee31077f24,0.5,-5.301889419555664,0.3703113794326782
1,21645374,c5a1d753-eb73-4901-9064-4999a3ba3473,0.5,-8.187078475952148,0.4193006753921509
1,21645374,f8cf802b-e810-4a16-af89-a8e5c057b3e4,0.2,-8.195110321044922,0.4426906108856201
1,21645374,2a229958-7b8c-41f6-a39a-222a3c2b04bb,0.2,-8.774938583374023,0.445581316947937
1,21645374,b1f86b2b-a59d-4a75-af04-158c47300686,0.2,-9.955485343933105,0.4596189856529236
1,21645374,f7d1df9c-1a61-45ad-b926-4536d2781e42,0.4,-0.30073022842407227,0.428419828414917
1,21645374,f98c5f47-35f1-4753-802f-1f6178ce4b6e,0.5,-8.640073776245117,0.4369426369667053
1,21645374,519255f9-28bc-4c3e-915a-d945ad85d274,0.1,-10.398111343383789,0.48584437370300293
1,21645374,79d490f4-d768-4290-b765-e172a837d896,0.0,-9.480085372924805,0.40478646755218506
1,21645374,8099a7dd-f25c-4136-ad48-b5be603f6d81,0.0,-9.731986045837402,0.46121931076049805
1,21645374,df0fa8fa-1987-4e56-8d69-c3f25755fd9d,0.3,-1.1993811130523682,0.43841004371643066
1,21645374,7dfd4027-3ed7-4860-ae68-8ee3c4591290,0.2,-9.450818061828613,0.44917798042297363
1,21645374,5e061343-00fb-48d3-80f0-9a5c95e506b1,0.1,-11.12049674987793,0.46318501234054565
1,21645374,7b1a2f3d-e004-4c74-979f-f0fedbe2baf0,0.1,-9.307844161987305,0.46833670139312744
1,21645374,b4fe8f7d-bb35-4176-94c5-5b6c23688d7a,0.0,-10.88376522064209,0.4567241668701172
1,21645374,0fd89595-e333-40e3-b148-430c86922f07,0.1,-8.18669319152832,0.4770435690879822
1,21645374,c7e01f28-6ec5-4f68-81cd-a75e6fc5fc5f,0.4,-7.189188003540039,0.38254427909851074
1,21645374,dc7566d0-ae51-4fc9-a824-724900d2bf32,0.3,-0.7294167280197144,0.4900953769683838
1,21645374,0488cf0f-a630-4eee-9042-afc07b3343de,0.0,-8.043420791625977,0.5023320317268372
1,21645374,ea4a0b16-4a9d-4ef7-ba8e-61a493e2642b,0.2,-9.058956146240234,0.47623729705810547
1,21645374,9e48df4e-df20-4ee7-9853-67d4b4b9e2e0,0.1,-8.037220001220703,0.4505389928817749
