query_idx,query_gt_id,doc_id,llm_score,cross_score,distance
2,16418930,17931878,0.0,-11.20585823059082,0.8585642129182816
2,16418930,10514122,0.0,-11.075872421264648,0.8973055928945541
2,16418930,22349424,0.0,-10.534530639648438,0.9698659777641296
2,16418930,19230732,0.0,-10.267723083496094,0.9068215042352676
2,16418930,24729466,0.0,-10.880044937133789,0.9085713028907776
2,16418930,11151308,0.0,-11.394922256469727,0.8621821403503418
2,16418930,25871877,0.0,-10.249549865722656,0.8887205421924591
2,16418930,12572787,0.0,-11.41697883605957,0.9422355592250824
2,16418930,22403629,0.0,-11.016654968261719,0.7417925298213959
2,16418930,21814522,0.0,-11.365678787231445,0.8880358934402466
2,16418930,16924009,0.1,-11.001605033874512,0.7763132154941559
2,16418930,18609047,0.0,-11.29103946685791,0.9173172563314438
2,16418930,18330457,0.0,-11.111945152282715,0.8155279457569122
2,16418930,10426852,0.0,-10.731664657592773,0.8884230703115463
2,16418930,16387751,0.0,-11.365753173828125,0.8986827433109283
2,16418930,18460487,0.0,-11.298171043395996,0.8593004941940308
2,16418930,22739399,0.0,-11.253129959106445,0.9386063739657402
2,16418930,18515963,0.0,-11.196475982666016,0.8685092777013779
2,16418930,26610346,0.0,-11.197040557861328,0.9183174967765808
2,16418930,15874894,0.0,-11.352348327636719,0.9474277459084988
2,16418930,26084484,0.0,-10.868459701538086,0.9685964733362198
2,16418930,23044253,0.0,-11.233694076538086,0.9070781394839287
2,16418930,23028979,0.0,-11.213321685791016,0.8007835149765015
2,16418930,16224507,0.0,-11.414268493652344,1.0130292242392898
2,16418930,18228133,0.0,-11.307744026184082,0.9185460209846497
2,16418930,10204829,0.0,-11.208379745483398,0.8829140514135361
2,16418930,17472027,0.0,-10.922391891479492,0.782343864440918
2,16418930,10801414,0.0,-11.250221252441406,0.929909959435463
2,16418930,9846242,0.0,-11.35177993774414,0.7874550074338913
2,16418930,19067099,0.0,-11.312995910644531,0.8779878690838814
2,16418930,7954585,0.0,-10.646598815917969,0.9322172328829765
2,16418930,16891631,0.0,-11.209242820739746,0.9392590001225471
2,16418930,15812255,0.0,-11.2841215133667,0.7899924218654633
2,16418930,27104883,0.0,-11.353703498840332,0.944561168551445
2,16418930,17263897,0.0,-10.753362655639648,0.9195732697844505
2,16418930,18091999,0.0,-11.200862884521484,0.9510591439902782
2,16418930,25080363,0.0,-11.27971076965332,0.8935756683349609
2,16418930,8628604,0.0,-11.362388610839844,1.0028387419879436
2,16418930,25860307,0.0,-11.252741813659668,0.8801438808441162
2,16418930,11320364,0.0,-11.198741912841797,0.9541499391198158
2,16418930,20944131,0.0,-11.201180458068848,1.0310400240123272
2,16418930,21311369,0.0,-11.329458236694336,0.8671538233757019
2,16418930,18925320,0.0,-10.691210746765137,0.7688107490539551
2,16418930,18457754,0.0,-11.315021514892578,0.8534141480922699
2,16418930,20459797,0.2,-11.35275650024414,0.80380779504776
2,16418930,26719792,0.0,-11.341592788696289,0.9812722913920879
2,16418930,9146323,0.0,-11.164097785949707,0.9370596557855606
2,16418930,2648723,0.0,-10.556670188903809,0.8278267979621887
2,16418930,20081057,0.0,-11.031328201293945,0.9559718854725361
2,16418930,18562072,0.0,-10.250653266906738,0.9686526879668236
2,16418930,11584476,0.0,-11.379090309143066,0.9246501326560974
2,16418930,22072871,0.0,-11.25584888458252,1.0198467019945383
2,16418930,27583471,0.0,-11.3285493850708,0.8594664633274078
2,16418930,26940322,0.0,-11.396652221679688,1.039104901254177
2,16418930,19322253,0.0,-11.386392593383789,0.9537949301302433
2,16418930,20051882,0.0,-10.775720596313477,0.4748067855834961
2,16418930,18431242,0.0,-11.350728988647461,0.9099997580051422
2,16418930,17224478,0.0,-10.46272087097168,0.9448695778846741
2,16418930,24817616,0.0,-11.397648811340332,0.9296635910868645
2,16418930,23993941,0.0,-10.866350173950195,0.9379999004304409
2,16418930,18845708,0.0,-11.122337341308594,0.8973498791456223
2,16418930,24397980,0.0,-10.844127655029297,0.9735391195863485
2,16418930,25916513,0.0,-11.255196571350098,0.9265805333852768
2,16418930,22214989,0.0,-11.387958526611328,0.823672354221344
2,16418930,14613741,0.0,-11.217034339904785,0.8236024081707001
2,16418930,26415494,0.0,-11.34961223602295,0.9762670621275902
2,16418930,10749617,0.0,-11.207977294921875,1.0473963543772697
2,16418930,23831178,0.0,-11.22235107421875,0.7079430818557739
2,16418930,17094485,0.0,-11.280503273010254,0.9845343306660652
2,16418930,19541353,0.0,-11.220438003540039,0.9669972285628319
2,16418930,23800199,0.0,-11.226381301879883,0.8644265681505203
2,16418930,18580849,0.0,-11.214046478271484,0.9301409795880318
2,16418930,21161290,0.0,-11.266347885131836,0.8766002655029297
2,16418930,23562128,0.0,-10.792710304260254,0.8140412867069244
2,16418930,23663527,0.0,-10.443733215332031,1.01066439691931
2,16418930,21570345,0.0,-11.349432945251465,0.8072800934314728
2,16418930,21605940,0.0,-11.215620994567871,0.8138771504163742
2,16418930,26413924,0.0,-11.273887634277344,0.9732369147241116
2,16418930,26059394,0.0,-11.117280960083008,0.9408741071820259
2,16418930,25710415,0.0,-10.932215690612793,0.9769429676234722
2,16418930,20876273,0.0,-10.367321014404297,0.8459843695163727
2,16418930,27060698,0.0,-11.24483871459961,0.8300075232982635
2,16418930,11147594,0.0,-10.076265335083008,0.9493150487542152
2,16418930,10675664,0.0,-10.493951797485352,0.8763154596090317
2,16418930,16603650,0.0,-11.29389762878418,0.9767375122755766
2,16418930,24021422,0.0,-11.166090965270996,0.9204185456037521
2,16418930,25438677,0.0,-10.764710426330566,0.8529725670814514
2,16418930,25074768,0.0,-11.045385360717773,0.9069178700447083
2,16418930,21849042,0.0,-11.032635688781738,0.8921748176217079
2,16418930,12001599,0.0,-11.36674690246582,0.9277084246277809
2,16418930,16677819,0.0,-11.276525497436523,0.8315607458353043
2,16418930,21062529,0.0,-11.35282039642334,1.0382242053747177
2,16418930,26774526,0.0,-10.788131713867188,0.8796686977148056
2,16418930,23223110,0.0,-10.540264129638672,0.9652556031942368
2,16418930,17629928,0.0,-11.069186210632324,0.9707402549684048
2,16418930,18065581,0.0,-11.212989807128906,0.8377225548028946
2,16418930,8938554,0.0,-10.937292098999023,0.9485066942870617
2,16418930,25561807,0.0,-11.269355773925781,1.020551636815071
2,16418930,22420965,0.0,-10.975156784057617,0.8877072483301163
2,16418930,25288678,0.0,-10.564899444580078,0.9934848304837942
2,16418930,27861247,0.0,-10.800846099853516,0.9299342185258865
2,16418930,27769239,0.0,-10.840806007385254,0.8332064300775528
2,16418930,18090010,0.0,-11.378742218017578,0.9531769752502441
2,16418930,22761110,0.0,-11.2056884765625,0.8780160620808601
2,16418930,20634326,0.0,-11.262245178222656,0.9408700913190842
2,16418930,19531205,0.0,-11.359434127807617,0.9358160719275475
2,16418930,21696760,0.0,-10.68238353729248,0.9577238261699677
2,16418930,25986694,0.0,-10.569047927856445,1.0027019521221519
2,16418930,26303214,0.0,-11.157238960266113,1.0213807858526707
2,16418930,10435831,0.0,-10.707475662231445,0.6689042150974274
2,16418930,24210204,0.0,-11.161386489868164,1.0280893836170435
2,16418930,17873496,0.0,-11.356121063232422,0.8850944191217422
2,16418930,20526358,0.0,-9.969779014587402,0.8411972373723984
2,16418930,20839000,0.0,-11.09147834777832,0.9184806793928146
2,16418930,9179706,0.0,-11.30577564239502,0.9148786142468452
2,16418930,19550217,0.0,-10.610138893127441,0.898721769452095
2,16418930,12933770,0.0,-11.402360916137695,0.8671636283397675
2,16418930,20625131,0.0,-11.129045486450195,0.8755442872643471
2,16418930,27245919,0.0,-11.23526382446289,0.7801788300275803
2,16418930,24447627,0.0,-11.019155502319336,0.9713132698088884
2,16418930,22288298,0.0,-11.299769401550293,0.800653487443924
2,16418930,8064174,0.0,-11.33154010772705,0.8444732129573822
2,16418930,11838609,0.0,-10.666523933410645,0.8968198671936989
2,16418930,27096410,0.0,-10.85725212097168,0.8365911990404129
2,16418930,20497133,0.0,-11.180313110351562,0.8841986432671547
2,16418930,10223688,0.0,-11.233209609985352,0.9630077444016933
2,16418930,14601136,0.0,-10.79684829711914,0.9302062913775444
2,16418930,26541312,0.0,-10.952312469482422,0.8885979503393173
2,16418930,7750584,0.0,-11.373516082763672,0.8650156706571579
2,16418930,16940733,0.0,-10.696285247802734,0.730972945690155
2,16418930,21771345,0.0,-11.153310775756836,1.0359154045581818
2,16418930,25515237,0.0,-11.111211776733398,0.9249380230903625
2,16418930,18923249,0.0,-11.173126220703125,1.0117414584383368
2,16418930,17645592,0.0,-10.643653869628906,0.8774506971240044
2,16418930,7835592,0.0,-11.240394592285156,1.005683146417141
2,16418930,19795175,0.0,-11.119155883789062,0.807914137840271
2,16418930,17096467,0.0,-11.19924545288086,0.8653574883937836
2,16418930,27132108,0.0,-10.788690567016602,0.9964895956218243
2,16418930,18176317,0.0,-11.094931602478027,0.9924697494134307
2,16418930,10917935,0.0,-10.298494338989258,0.9108311682939529
2,16418930,21925805,0.0,-11.366645812988281,1.0030508721247315
2,16418930,21940343,0.0,-10.997367858886719,0.9743864983320236
2,16418930,15582497,0.0,-10.596064567565918,0.8348035216331482
2,16418930,25453848,0.0,-11.229844093322754,0.9379258826375008
2,16418930,18438115,0.0,-10.31772518157959,0.9473429508507252
2,16418930,21155870,0.0,-11.381546020507812,0.9461030960083008
2,16418930,21625499,0.0,-11.259684562683105,0.9199679717421532
2,16418930,12567080,0.0,-9.966226577758789,0.8708628118038177
2,16418930,23291701,0.0,-11.082813262939453,0.7853309214115143
2,16418930,21576557,0.0,-11.091315269470215,0.8606406599283218
2,16418930,25557114,0.0,-10.73084545135498,1.0021963324397802
2,16418930,21839509,0.0,-10.707470893859863,0.9493926763534546
2,16418930,21345609,0.0,-11.311209678649902,0.9971498344093561
2,16418930,12461192,0.0,-10.601396560668945,0.9795170351862907
2,16418930,25906783,0.0,-11.289970397949219,0.9088993594050407
2,16418930,16218924,0.0,-11.065454483032227,0.9277266263961792
2,16418930,19664481,0.0,-10.87722110748291,0.8842772915959358
2,16418930,21636801,0.0,-10.716827392578125,0.8737488687038422
2,16418930,16696745,0.0,-11.265596389770508,0.829962968826294
2,16418930,27108222,0.0,-11.108835220336914,0.9514278993010521
2,16418930,23865457,0.0,-11.15968132019043,0.9233729913830757
2,16418930,16431190,0.0,-11.39763069152832,0.8511781692504883
2,16418930,12094519,0.0,-10.24155044555664,0.9835674911737442
2,16418930,25611349,0.0,-11.336451530456543,0.867780014872551
2,16418930,17352820,0.0,-11.007293701171875,0.9528185352683067
2,16418930,15192627,0.0,-11.339069366455078,0.7545326054096222
2,16418930,9285387,0.0,-11.145357131958008,0.9886652734130621
2,16418930,23581859,0.0,-11.186382293701172,0.9790664538741112
2,16418930,17686149,0.0,-10.770700454711914,0.8248632550239563
2,16418930,19394934,0.0,-11.40876293182373,0.9467554204165936
2,16418930,20059773,0.0,-11.388773918151855,0.8639513254165649
2,16418930,21091879,0.0,-11.11595344543457,0.9072843790054321
2,16418930,20673973,0.0,-11.377318382263184,0.9111331775784492
2,16418930,23780950,0.0,-11.092009544372559,0.7958675026893616
2,16418930,16274479,0.0,-11.027579307556152,0.7108431160449982
2,16418930,15059225,0.0,-11.053829193115234,0.912831723690033
2,16418930,20577097,0.0,-10.934159278869629,0.5169928669929504
2,16418930,25947141,0.0,-11.216896057128906,0.8314705789089203
2,16418930,24908566,0.0,-10.95399284362793,0.8928413242101669
2,16418930,27098558,0.0,-11.19056224822998,0.9767850618809462
2,16418930,25731818,0.1,-9.686792373657227,0.38379478454589844
2,16418930,17873320,0.0,-11.20927619934082,0.6701714992523193
2,16418930,16573772,0.0,-10.289424896240234,0.8807218968868256
2,16418930,22609261,0.0,-11.097882270812988,0.968607384711504
2,16418930,22104469,0.0,-11.33326530456543,0.832342192530632
2,16418930,22327720,0.0,-11.305756568908691,0.8765316158533096
2,16418930,26330349,0.0,-10.45241928100586,0.9437970519065857
2,16418930,25179735,0.0,-11.321919441223145,1.0759802162647247
2,16418930,21838059,0.0,-11.354293823242188,1.072425216436386
2,16418930,24622165,0.0,-11.143756866455078,0.9363164529204369
2,16418930,11070405,0.0,-9.692834854125977,0.876073494553566
2,16418930,9222228,0.0,-11.29491138458252,0.5155613422393799
2,16418930,26538092,0.0,-11.361088752746582,0.9243485629558563
2,16418930,20348945,0.0,-10.665407180786133,0.9731592759490013
2,16418930,26490730,0.0,-11.122289657592773,0.8978567719459534
2,16418930,17408634,0.0,-11.325172424316406,0.9334331601858139
2,16418930,19250763,0.0,-11.333271026611328,0.8577968627214432
2,16418930,15121360,0.0,-11.351414680480957,0.6906917095184326
2,16418930,19084936,0.0,-11.3585786819458,0.911496177315712
2,16418930,19672946,0.0,-9.956547737121582,0.8454165011644363
